date,state,vehicle_category,state_ev_sales,maker,electric_vehicles_sold,monthly_total_sales,maker_share_percent,estimated_ev_sales
2021-12-01,Rajasthan,2-Wheelers,2119,REVOLT,835,26626,0.03136032449485465,66
2021-12-01,Rajasthan,2-Wheelers,2119,TVS,1119,26626,0.042026590550589646,89
2021-12-01,Rajasthan,4-Wheelers,73,BMW India,0,2615,0.0,0
2021-12-01,Rajasthan,4-Wheelers,73,BYD India,1,2615,0.0003824091778202677,0
2021-12-01,Rajasthan,4-Wheelers,73,Hyundai Motor,10,2615,0.0038240917782026767,0
2021-12-01,Rajasthan,4-Wheelers,73,KIA Motors,0,2615,0.0,0
2021-12-01,Rajasthan,4-Wheelers,73,MG Motor,99,2615,0.0378585086042065,3
2021-12-01,Rajasthan,4-Wheelers,73,Mahindra and Mahindra,552,2615,0.21108986615678776,15
2021-12-01,Rajasthan,4-Wheelers,73,Mercedes-Benz AG,1,2615,0.0003824091778202677,0
2021-12-01,Rajasthan,4-Wheelers,73,PCA Automobiles,0,2615,0.0,0
2021-12-01,Rajasthan,4-Wheelers,73,Tata Motors,1952,2615,0.7464627151051625,54
2021-12-01,Rajasthan,4-Wheelers,73,Volvo Auto India,0,2615,0.0,0
2021-12-01,Sikkim,2-Wheelers,0,AMPERE,3410,26626,0.12807030721850823,0
2021-12-01,Sikkim,2-Wheelers,0,ATHER,1813,26626,0.06809133929242094,0
2021-12-01,Sikkim,2-Wheelers,0,BAJAJ,642,26626,0.024111770449936152,0
2021-12-01,Sikkim,2-Wheelers,0,BEING,1190,26626,0.0446931570645234,0
2021-12-01,Sikkim,2-Wheelers,0,HERO ELECTRIC,6402,26626,0.24044167355216706,0
2021-12-01,Sikkim,2-Wheelers,0,JITENDRA,503,26626,0.018891309246601068,0
2021-12-01,Sikkim,2-Wheelers,0,OKINAWA,6184,26626,0.2322541876361451,0
2021-12-01,Sikkim,2-Wheelers,0,OLA ELECTRIC,240,26626,0.009013745962592955,0
2021-12-01,Sikkim,2-Wheelers,0,OTHERS,2603,26626,0.09776158641928942,0
2021-12-01,Sikkim,2-Wheelers,0,PURE EV,1685,26626,0.06328400811237136,0
2021-12-01,Sikkim,2-Wheelers,0,REVOLT,835,26626,0.03136032449485465,0
2021-12-01,Sikkim,2-Wheelers,0,TVS,1119,26626,0.042026590550589646,0
2021-12-01,Sikkim,4-Wheelers,0,BMW India,0,2615,0.0,0
2021-12-01,Sikkim,4-Wheelers,0,BYD India,1,2615,0.0003824091778202677,0
2021-12-01,Sikkim,4-Wheelers,0,Hyundai Motor,10,2615,0.0038240917782026767,0
2021-12-01,Sikkim,4-Wheelers,0,KIA Motors,0,2615,0.0,0
2021-12-01,Sikkim,4-Wheelers,0,MG Motor,99,2615,0.0378585086042065,0
2021-12-01,Sikkim,4-Wheelers,0,Mahindra and Mahindra,552,2615,0.21108986615678776,0
2021-12-01,Sikkim,4-Wheelers,0,Mercedes-Benz AG,1,2615,0.0003824091778202677,0
2021-12-01,Sikkim,4-Wheelers,0,PCA Automobiles,0,2615,0.0,0
2021-12-01,Sikkim,4-Wheelers,0,Tata Motors,1952,2615,0.7464627151051625,0
2021-12-01,Sikkim,4-Wheelers,0,Volvo Auto India,0,2615,0.0,0
2021-12-01,Tamil Nadu,2-Wheelers,3236,AMPERE,3410,26626,0.12807030721850823,414
2021-12-01,Tamil Nadu,2-Wheelers,3236,ATHER,1813,26626,0.06809133929242094,220
2021-12-01,Tamil Nadu,2-Wheelers,3236,BAJAJ,642,26626,0.024111770449936152,78
2021-12-01,Tamil Nadu,2-Wheelers,3236,BEING,1190,26626,0.0446931570645234,145
2021-12-01,Tamil Nadu,2-Wheelers,3236,HERO ELECTRIC,6402,26626,0.24044167355216706,778
2021-12-01,Tamil Nadu,2-Wheelers,3236,JITENDRA,503,26626,0.018891309246601068,61
2021-12-01,Tamil Nadu,2-Wheelers,3236,OKINAWA,6184,26626,0.2322541876361451,752
2021-12-01,Tamil Nadu,2-Wheelers,3236,OLA ELECTRIC,240,26626,0.009013745962592955,29
2021-12-01,Tamil Nadu,2-Wheelers,3236,OTHERS,2603,26626,0.09776158641928942,316
2021-12-01,Tamil Nadu,2-Wheelers,3236,PURE EV,1685,26626,0.06328400811237136,205
2021-12-01,Tamil Nadu,2-Wheelers,3236,REVOLT,835,26626,0.03136032449485465,101
2021-12-01,Tamil Nadu,2-Wheelers,3236,TVS,1119,26626,0.042026590550589646,136
2021-12-01,Tamil Nadu,4-Wheelers,121,BMW India,0,2615,0.0,0
2021-12-01,Tamil Nadu,4-Wheelers,121,BYD India,1,2615,0.0003824091778202677,0
2021-12-01,Tamil Nadu,4-Wheelers,121,Hyundai Motor,10,2615,0.0038240917782026767,0
2021-12-01,Tamil Nadu,4-Wheelers,121,KIA Motors,0,2615,0.0,0
2021-12-01,Tamil Nadu,4-Wheelers,121,MG Motor,99,2615,0.0378585086042065,5
2021-12-01,Tamil Nadu,4-Wheelers,121,Mahindra and Mahindra,552,2615,0.21108986615678776,26
2021-12-01,Tamil Nadu,4-Wheelers,121,Mercedes-Benz AG,1,2615,0.0003824091778202677,0
2021-12-01,Tamil Nadu,4-Wheelers,121,PCA Automobiles,0,2615,0.0,0
2021-12-01,Tamil Nadu,4-Wheelers,121,Tata Motors,1952,2615,0.7464627151051625,90
2021-12-01,Tamil Nadu,4-Wheelers,121,Volvo Auto India,0,2615,0.0,0
2021-12-01,Tripura,2-Wheelers,1,AMPERE,3410,26626,0.12807030721850823,0
2021-12-01,Tripura,2-Wheelers,1,ATHER,1813,26626,0.06809133929242094,0
2021-12-01,Tripura,2-Wheelers,1,BAJAJ,642,26626,0.024111770449936152,0
2021-12-01,Tripura,2-Wheelers,1,BEING,1190,26626,0.0446931570645234,0
2021-12-01,Tripura,2-Wheelers,1,HERO ELECTRIC,6402,26626,0.24044167355216706,0
2021-12-01,Tripura,2-Wheelers,1,JITENDRA,503,26626,0.018891309246601068,0
2021-12-01,Tripura,2-Wheelers,1,OKINAWA,6184,26626,0.2322541876361451,0
2021-12-01,Tripura,2-Wheelers,1,OLA ELECTRIC,240,26626,0.009013745962592955,0
2021-12-01,Tripura,2-Wheelers,1,OTHERS,2603,26626,0.09776158641928942,0
2021-12-01,Tripura,2-Wheelers,1,PURE EV,1685,26626,0.06328400811237136,0
2021-12-01,Tripura,2-Wheelers,1,REVOLT,835,26626,0.03136032449485465,0
2021-12-01,Tripura,2-Wheelers,1,TVS,1119,26626,0.042026590550589646,0
2021-12-01,Tripura,4-Wheelers,0,BMW India,0,2615,0.0,0
2021-12-01,Tripura,4-Wheelers,0,BYD India,1,2615,0.0003824091778202677,0
2021-12-01,Tripura,4-Wheelers,0,Hyundai Motor,10,2615,0.0038240917782026767,0
2021-12-01,Tripura,4-Wheelers,0,KIA Motors,0,2615,0.0,0
2021-12-01,Tripura,4-Wheelers,0,MG Motor,99,2615,0.0378585086042065,0
2021-12-01,Tripura,4-Wheelers,0,Mahindra and Mahindra,552,2615,0.21108986615678776,0
2021-12-01,Tripura,4-Wheelers,0,Mercedes-Benz AG,1,2615,0.0003824091778202677,0
2021-12-01,Tripura,4-Wheelers,0,PCA Automobiles,0,2615,0.0,0
2021-12-01,Tripura,4-Wheelers,0,Tata Motors,1952,2615,0.7464627151051625,0
2021-12-01,Tripura,4-Wheelers,0,Volvo Auto India,0,2615,0.0,0
2021-12-01,Uttar Pradesh,2-Wheelers,1371,AMPERE,3410,26626,0.12807030721850823,176
2021-12-01,Uttar Pradesh,2-Wheelers,1371,ATHER,1813,26626,0.06809133929242094,93
2021-12-01,Uttar Pradesh,2-Wheelers,1371,BAJAJ,642,26626,0.024111770449936152,33
2021-12-01,Uttar Pradesh,2-Wheelers,1371,BEING,1190,26626,0.0446931570645234,61
2021-12-01,Uttar Pradesh,2-Wheelers,1371,HERO ELECTRIC,6402,26626,0.24044167355216706,330
2021-12-01,Uttar Pradesh,2-Wheelers,1371,JITENDRA,503,26626,0.018891309246601068,26
2021-12-01,Uttar Pradesh,2-Wheelers,1371,OKINAWA,6184,26626,0.2322541876361451,318
2021-12-01,Uttar Pradesh,2-Wheelers,1371,OLA ELECTRIC,240,26626,0.009013745962592955,12
2021-12-01,Uttar Pradesh,2-Wheelers,1371,OTHERS,2603,26626,0.09776158641928942,134
2021-12-01,Uttar Pradesh,2-Wheelers,1371,PURE EV,1685,26626,0.06328400811237136,87
2021-12-01,Uttar Pradesh,2-Wheelers,1371,REVOLT,835,26626,0.03136032449485465,43
2021-12-01,Uttar Pradesh,2-Wheelers,1371,TVS,1119,26626,0.042026590550589646,58
2021-12-01,Uttar Pradesh,4-Wheelers,21,BMW India,0,2615,0.0,0
2021-12-01,Uttar Pradesh,4-Wheelers,21,BYD India,1,2615,0.0003824091778202677,0
2021-12-01,Uttar Pradesh,4-Wheelers,21,Hyundai Motor,10,2615,0.0038240917782026767,0
2021-12-01,Uttar Pradesh,4-Wheelers,21,KIA Motors,0,2615,0.0,0
2021-12-01,Uttar Pradesh,4-Wheelers,21,MG Motor,99,2615,0.0378585086042065,1
2021-12-01,Uttar Pradesh,4-Wheelers,21,Mahindra and Mahindra,552,2615,0.21108986615678776,4
2021-12-01,Uttar Pradesh,4-Wheelers,21,Mercedes-Benz AG,1,2615,0.0003824091778202677,0
2021-12-01,Uttar Pradesh,4-Wheelers,21,PCA Automobiles,0,2615,0.0,0
2021-12-01,Uttar Pradesh,4-Wheelers,21,Tata Motors,1952,2615,0.7464627151051625,16
2021-12-01,Uttar Pradesh,4-Wheelers,21,Volvo Auto India,0,2615,0.0,0
2021-12-01,Uttarakhand,2-Wheelers,229,AMPERE,3410,26626,0.12807030721850823,29
2021-12-01,Uttarakhand,2-Wheelers,229,ATHER,1813,26626,0.06809133929242094,16
2021-12-01,Uttarakhand,2-Wheelers,229,BAJAJ,642,26626,0.024111770449936152,6
2021-12-01,Uttarakhand,2-Wheelers,229,BEING,1190,26626,0.0446931570645234,10
2021-12-01,Uttarakhand,2-Wheelers,229,HERO ELECTRIC,6402,26626,0.24044167355216706,55
2021-12-01,Uttarakhand,2-Wheelers,229,JITENDRA,503,26626,0.018891309246601068,4
2021-12-01,Uttarakhand,2-Wheelers,229,OKINAWA,6184,26626,0.2322541876361451,53
2021-12-01,Uttarakhand,2-Wheelers,229,OLA ELECTRIC,240,26626,0.009013745962592955,2
2021-12-01,Uttarakhand,2-Wheelers,229,OTHERS,2603,26626,0.09776158641928942,22
2021-12-01,Uttarakhand,2-Wheelers,229,PURE EV,1685,26626,0.06328400811237136,14
2021-12-01,Uttarakhand,2-Wheelers,229,REVOLT,835,26626,0.03136032449485465,7
2021-12-01,Uttarakhand,2-Wheelers,229,TVS,1119,26626,0.042026590550589646,10
2021-12-01,Uttarakhand,4-Wheelers,38,BMW India,0,2615,0.0,0
2021-12-01,Uttarakhand,4-Wheelers,38,BYD India,1,2615,0.0003824091778202677,0
2021-12-01,Uttarakhand,4-Wheelers,38,Hyundai Motor,10,2615,0.0038240917782026767,0
2021-12-01,Uttarakhand,4-Wheelers,38,KIA Motors,0,2615,0.0,0
2021-12-01,Uttarakhand,4-Wheelers,38,MG Motor,99,2615,0.0378585086042065,1
2021-12-01,Uttarakhand,4-Wheelers,38,Mahindra and Mahindra,552,2615,0.21108986615678776,8
2021-12-01,Uttarakhand,4-Wheelers,38,Mercedes-Benz AG,1,2615,0.0003824091778202677,0
2021-12-01,Uttarakhand,4-Wheelers,38,PCA Automobiles,0,2615,0.0,0
2021-12-01,Uttarakhand,4-Wheelers,38,Tata Motors,1952,2615,0.7464627151051625,28
2021-12-01,Uttarakhand,4-Wheelers,38,Volvo Auto India,0,2615,0.0,0
2021-12-01,West Bengal,2-Wheelers,285,AMPERE,3410,26626,0.12807030721850823,37
2021-12-01,West Bengal,2-Wheelers,285,ATHER,1813,26626,0.06809133929242094,19
2021-12-01,West Bengal,2-Wheelers,285,BAJAJ,642,26626,0.024111770449936152,7
2021-12-01,West Bengal,2-Wheelers,285,BEING,1190,26626,0.0446931570645234,13
2021-12-01,West Bengal,2-Wheelers,285,HERO ELECTRIC,6402,26626,0.24044167355216706,69
2021-12-01,West Bengal,2-Wheelers,285,JITENDRA,503,26626,0.018891309246601068,5
2021-12-01,West Bengal,2-Wheelers,285,OKINAWA,6184,26626,0.2322541876361451,66
2021-12-01,West Bengal,2-Wheelers,285,OLA ELECTRIC,240,26626,0.009013745962592955,3
2021-12-01,West Bengal,2-Wheelers,285,OTHERS,2603,26626,0.09776158641928942,28
2021-12-01,West Bengal,2-Wheelers,285,PURE EV,1685,26626,0.06328400811237136,18
2021-12-01,West Bengal,2-Wheelers,285,REVOLT,835,26626,0.03136032449485465,9
2021-12-01,West Bengal,2-Wheelers,285,TVS,1119,26626,0.042026590550589646,12
2021-12-01,West Bengal,4-Wheelers,39,BMW India,0,2615,0.0,0
2021-12-01,West Bengal,4-Wheelers,39,BYD India,1,2615,0.0003824091778202677,0
2021-12-01,West Bengal,4-Wheelers,39,Hyundai Motor,10,2615,0.0038240917782026767,0
2021-12-01,West Bengal,4-Wheelers,39,KIA Motors,0,2615,0.0,0
2021-12-01,West Bengal,4-Wheelers,39,MG Motor,99,2615,0.0378585086042065,1
2021-12-01,West Bengal,4-Wheelers,39,Mahindra and Mahindra,552,2615,0.21108986615678776,8
2021-12-01,West Bengal,4-Wheelers,39,Mercedes-Benz AG,1,2615,0.0003824091778202677,0
2021-12-01,West Bengal,4-Wheelers,39,PCA Automobiles,0,2615,0.0,0
2021-12-01,West Bengal,4-Wheelers,39,Tata Motors,1952,2615,0.7464627151051625,29
2021-12-01,West Bengal,4-Wheelers,39,Volvo Auto India,0,2615,0.0,0
2022-01-01,Andaman and Nicobar Islands,2-Wheelers,0,AMPERE,4366,30122,0.14494389482770068,0
2022-01-01,Andaman and Nicobar Islands,2-Wheelers,0,ATHER,1881,30122,0.06244605271894296,0
2022-01-01,Andaman and Nicobar Islands,2-Wheelers,0,BAJAJ,612,30122,0.020317376004249387,0
2022-01-01,Andaman and Nicobar Islands,2-Wheelers,0,BEING,1062,30122,0.035256623066197465,0
2022-01-01,Andaman and Nicobar Islands,2-Wheelers,0,HERO ELECTRIC,8238,30122,0.2734878162140628,0
2022-01-01,Andaman and Nicobar Islands,2-Wheelers,0,JITENDRA,535,30122,0.01776110484031605,0
2022-01-01,Andaman and Nicobar Islands,2-Wheelers,0,OKINAWA,5737,30122,0.19045880087643582,0
2022-01-01,Andaman and Nicobar Islands,2-Wheelers,0,OLA ELECTRIC,1107,30122,0.03675054777239227,0
2022-01-01,Andaman and Nicobar Islands,2-Wheelers,0,OTHERS,3065,30122,0.10175287165526857,0
2022-01-01,Andaman and Nicobar Islands,2-Wheelers,0,PURE EV,1691,30122,0.05613837062612044,0
2022-01-01,Andaman and Nicobar Islands,2-Wheelers,0,REVOLT,673,30122,0.02234247393931346,0
2022-01-01,Andaman and Nicobar Islands,2-Wheelers,0,TVS,1155,30122,0.03834406745900007,0
2022-01-01,Andaman and Nicobar Islands,4-Wheelers,0,BMW India,0,1550,0.0,0
2022-01-01,Andaman and Nicobar Islands,4-Wheelers,0,BYD India,8,1550,0.005161290322580645,0
2022-01-01,Andaman and Nicobar Islands,4-Wheelers,0,Hyundai Motor,6,1550,0.003870967741935484,0
2022-01-01,Andaman and Nicobar Islands,4-Wheelers,0,KIA Motors,0,1550,0.0,0
2022-01-01,Andaman and Nicobar Islands,4-Wheelers,0,MG Motor,48,1550,0.03096774193548387,0
2022-01-01,Andaman and Nicobar Islands,4-Wheelers,0,Mahindra and Mahindra,474,1550,0.3058064516129032,0
2022-01-01,Andaman and Nicobar Islands,4-Wheelers,0,Mercedes-Benz AG,2,1550,0.0012903225806451613,0
2022-01-01,Andaman and Nicobar Islands,4-Wheelers,0,PCA Automobiles,0,1550,0.0,0
2022-01-01,Andaman and Nicobar Islands,4-Wheelers,0,Tata Motors,1012,1550,0.6529032258064517,0
2022-01-01,Andaman and Nicobar Islands,4-Wheelers,0,Volvo Auto India,0,1550,0.0,0
2022-01-01,Andhra Pradesh,2-Wheelers,1671,AMPERE,4366,30122,0.14494389482770068,242
2022-01-01,Andhra Pradesh,2-Wheelers,1671,ATHER,1881,30122,0.06244605271894296,104
2022-01-01,Andhra Pradesh,2-Wheelers,1671,BAJAJ,612,30122,0.020317376004249387,34
2022-01-01,Andhra Pradesh,2-Wheelers,1671,BEING,1062,30122,0.035256623066197465,59
2022-01-01,Andhra Pradesh,2-Wheelers,1671,HERO ELECTRIC,8238,30122,0.2734878162140628,457
2022-01-01,Andhra Pradesh,2-Wheelers,1671,JITENDRA,535,30122,0.01776110484031605,30
2022-01-01,Andhra Pradesh,2-Wheelers,1671,OKINAWA,5737,30122,0.19045880087643582,318
2022-01-01,Andhra Pradesh,2-Wheelers,1671,OLA ELECTRIC,1107,30122,0.03675054777239227,61
2022-01-01,Andhra Pradesh,2-Wheelers,1671,OTHERS,3065,30122,0.10175287165526857,170
2022-01-01,Andhra Pradesh,2-Wheelers,1671,PURE EV,1691,30122,0.05613837062612044,94
2022-01-01,Andhra Pradesh,2-Wheelers,1671,REVOLT,673,30122,0.02234247393931346,37
2022-01-01,Andhra Pradesh,2-Wheelers,1671,TVS,1155,30122,0.03834406745900007,64
2022-01-01,Andhra Pradesh,4-Wheelers,29,BMW India,0,1550,0.0,0
2022-01-01,Andhra Pradesh,4-Wheelers,29,BYD India,8,1550,0.005161290322580645,0
2022-01-01,Andhra Pradesh,4-Wheelers,29,Hyundai Motor,6,1550,0.003870967741935484,0
2022-01-01,Andhra Pradesh,4-Wheelers,29,KIA Motors,0,1550,0.0,0
2022-01-01,Andhra Pradesh,4-Wheelers,29,MG Motor,48,1550,0.03096774193548387,1
2022-01-01,Andhra Pradesh,4-Wheelers,29,Mahindra and Mahindra,474,1550,0.3058064516129032,9
2022-01-01,Andhra Pradesh,4-Wheelers,29,Mercedes-Benz AG,2,1550,0.0012903225806451613,0
2022-01-01,Andhra Pradesh,4-Wheelers,29,PCA Automobiles,0,1550,0.0,0
2022-01-01,Andhra Pradesh,4-Wheelers,29,Tata Motors,1012,1550,0.6529032258064517,19
2022-01-01,Andhra Pradesh,4-Wheelers,29,Volvo Auto India,0,1550,0.0,0
2022-01-01,Arunachal Pradesh,2-Wheelers,0,AMPERE,4366,30122,0.14494389482770068,0
2022-01-01,Arunachal Pradesh,2-Wheelers,0,ATHER,1881,30122,0.06244605271894296,0
2022-01-01,Arunachal Pradesh,2-Wheelers,0,BAJAJ,612,30122,0.020317376004249387,0
2022-01-01,Arunachal Pradesh,2-Wheelers,0,BEING,1062,30122,0.035256623066197465,0
2022-01-01,Arunachal Pradesh,2-Wheelers,0,HERO ELECTRIC,8238,30122,0.2734878162140628,0
2022-01-01,Arunachal Pradesh,2-Wheelers,0,JITENDRA,535,30122,0.01776110484031605,0
2022-01-01,Arunachal Pradesh,2-Wheelers,0,OKINAWA,5737,30122,0.19045880087643582,0
2022-01-01,Arunachal Pradesh,2-Wheelers,0,OLA ELECTRIC,1107,30122,0.03675054777239227,0
2022-01-01,Arunachal Pradesh,2-Wheelers,0,OTHERS,3065,30122,0.10175287165526857,0
2022-01-01,Arunachal Pradesh,2-Wheelers,0,PURE EV,1691,30122,0.05613837062612044,0
2022-01-01,Arunachal Pradesh,2-Wheelers,0,REVOLT,673,30122,0.02234247393931346,0
2022-01-01,Arunachal Pradesh,2-Wheelers,0,TVS,1155,30122,0.03834406745900007,0
2022-01-01,Arunachal Pradesh,4-Wheelers,0,BMW India,0,1550,0.0,0
2022-01-01,Arunachal Pradesh,4-Wheelers,0,BYD India,8,1550,0.005161290322580645,0
2022-01-01,Arunachal Pradesh,4-Wheelers,0,Hyundai Motor,6,1550,0.003870967741935484,0
2022-01-01,Arunachal Pradesh,4-Wheelers,0,KIA Motors,0,1550,0.0,0
2022-01-01,Arunachal Pradesh,4-Wheelers,0,MG Motor,48,1550,0.03096774193548387,0
2022-01-01,Arunachal Pradesh,4-Wheelers,0,Mahindra and Mahindra,474,1550,0.3058064516129032,0
2022-01-01,Arunachal Pradesh,4-Wheelers,0,Mercedes-Benz AG,2,1550,0.0012903225806451613,0
2022-01-01,Arunachal Pradesh,4-Wheelers,0,PCA Automobiles,0,1550,0.0,0
2022-01-01,Arunachal Pradesh,4-Wheelers,0,Tata Motors,1012,1550,0.6529032258064517,0
2022-01-01,Arunachal Pradesh,4-Wheelers,0,Volvo Auto India,0,1550,0.0,0
2022-01-01,Assam,2-Wheelers,92,AMPERE,4366,30122,0.14494389482770068,13
2022-01-01,Assam,2-Wheelers,92,ATHER,1881,30122,0.06244605271894296,6
2022-01-01,Assam,2-Wheelers,92,BAJAJ,612,30122,0.020317376004249387,2
2022-01-01,Assam,2-Wheelers,92,BEING,1062,30122,0.035256623066197465,3
2022-01-01,Assam,2-Wheelers,92,HERO ELECTRIC,8238,30122,0.2734878162140628,25
2022-01-01,Assam,2-Wheelers,92,JITENDRA,535,30122,0.01776110484031605,2
2022-01-01,Assam,2-Wheelers,92,OKINAWA,5737,30122,0.19045880087643582,18
2022-01-01,Assam,2-Wheelers,92,OLA ELECTRIC,1107,30122,0.03675054777239227,3
2022-01-01,Assam,2-Wheelers,92,OTHERS,3065,30122,0.10175287165526857,9
2022-01-01,Assam,2-Wheelers,92,PURE EV,1691,30122,0.05613837062612044,5
2022-01-01,Assam,2-Wheelers,92,REVOLT,673,30122,0.02234247393931346,2
2022-01-01,Assam,2-Wheelers,92,TVS,1155,30122,0.03834406745900007,4
2022-01-01,Assam,4-Wheelers,0,BMW India,0,1550,0.0,0
2022-01-01,Assam,4-Wheelers,0,BYD India,8,1550,0.005161290322580645,0
2022-01-01,Assam,4-Wheelers,0,Hyundai Motor,6,1550,0.003870967741935484,0
2022-01-01,Assam,4-Wheelers,0,KIA Motors,0,1550,0.0,0
2022-01-01,Assam,4-Wheelers,0,MG Motor,48,1550,0.03096774193548387,0
2022-01-01,Assam,4-Wheelers,0,Mahindra and Mahindra,474,1550,0.3058064516129032,0
2022-01-01,Assam,4-Wheelers,0,Mercedes-Benz AG,2,1550,0.0012903225806451613,0
2022-01-01,Assam,4-Wheelers,0,PCA Automobiles,0,1550,0.0,0
2022-01-01,Assam,4-Wheelers,0,Tata Motors,1012,1550,0.6529032258064517,0
2022-01-01,Assam,4-Wheelers,0,Volvo Auto India,0,1550,0.0,0
2022-01-01,Bihar,2-Wheelers,409,AMPERE,4366,30122,0.14494389482770068,59
2022-01-01,Bihar,2-Wheelers,409,ATHER,1881,30122,0.06244605271894296,26
2022-01-01,Bihar,2-Wheelers,409,BAJAJ,612,30122,0.020317376004249387,8
2022-01-01,Bihar,2-Wheelers,409,BEING,1062,30122,0.035256623066197465,14
2022-01-01,Bihar,2-Wheelers,409,HERO ELECTRIC,8238,30122,0.2734878162140628,112
2022-01-01,Bihar,2-Wheelers,409,JITENDRA,535,30122,0.01776110484031605,7
2022-01-01,Bihar,2-Wheelers,409,OKINAWA,5737,30122,0.19045880087643582,78
2022-01-01,Bihar,2-Wheelers,409,OLA ELECTRIC,1107,30122,0.03675054777239227,15
2022-01-01,Bihar,2-Wheelers,409,OTHERS,3065,30122,0.10175287165526857,42
2022-01-01,Bihar,2-Wheelers,409,PURE EV,1691,30122,0.05613837062612044,23
2022-01-01,Bihar,2-Wheelers,409,REVOLT,673,30122,0.02234247393931346,9
2022-01-01,Bihar,2-Wheelers,409,TVS,1155,30122,0.03834406745900007,16
2022-01-01,Bihar,4-Wheelers,10,BMW India,0,1550,0.0,0
2022-01-01,Bihar,4-Wheelers,10,BYD India,8,1550,0.005161290322580645,0
2022-01-01,Bihar,4-Wheelers,10,Hyundai Motor,6,1550,0.003870967741935484,0
2022-01-01,Bihar,4-Wheelers,10,KIA Motors,0,1550,0.0,0
2022-01-01,Bihar,4-Wheelers,10,MG Motor,48,1550,0.03096774193548387,0
2022-01-01,Bihar,4-Wheelers,10,Mahindra and Mahindra,474,1550,0.3058064516129032,3
2022-01-01,Bihar,4-Wheelers,10,Mercedes-Benz AG,2,1550,0.0012903225806451613,0
2022-01-01,Bihar,4-Wheelers,10,PCA Automobiles,0,1550,0.0,0
2022-01-01,Bihar,4-Wheelers,10,Tata Motors,1012,1550,0.6529032258064517,7
2022-01-01,Bihar,4-Wheelers,10,Volvo Auto India,0,1550,0.0,0
2022-01-01,Chandigarh,2-Wheelers,19,AMPERE,4366,30122,0.14494389482770068,3
2022-01-01,Chandigarh,2-Wheelers,19,ATHER,1881,30122,0.06244605271894296,1
2022-01-01,Chandigarh,2-Wheelers,19,BAJAJ,612,30122,0.020317376004249387,0
2022-01-01,Chandigarh,2-Wheelers,19,BEING,1062,30122,0.035256623066197465,1
2022-01-01,Chandigarh,2-Wheelers,19,HERO ELECTRIC,8238,30122,0.2734878162140628,5
2022-01-01,Chandigarh,2-Wheelers,19,JITENDRA,535,30122,0.01776110484031605,0
2022-01-01,Chandigarh,2-Wheelers,19,OKINAWA,5737,30122,0.19045880087643582,4
2022-01-01,Chandigarh,2-Wheelers,19,OLA ELECTRIC,1107,30122,0.03675054777239227,1
2022-01-01,Chandigarh,2-Wheelers,19,OTHERS,3065,30122,0.10175287165526857,2
2022-01-01,Chandigarh,2-Wheelers,19,PURE EV,1691,30122,0.05613837062612044,1
2022-01-01,Chandigarh,2-Wheelers,19,REVOLT,673,30122,0.02234247393931346,0
2022-01-01,Chandigarh,2-Wheelers,19,TVS,1155,30122,0.03834406745900007,1
2022-01-01,Chandigarh,4-Wheelers,7,BMW India,0,1550,0.0,0
2022-01-01,Chandigarh,4-Wheelers,7,BYD India,8,1550,0.005161290322580645,0
2022-01-01,Chandigarh,4-Wheelers,7,Hyundai Motor,6,1550,0.003870967741935484,0
2022-01-01,Chandigarh,4-Wheelers,7,KIA Motors,0,1550,0.0,0
2022-01-01,Chandigarh,4-Wheelers,7,MG Motor,48,1550,0.03096774193548387,0
2022-01-01,Chandigarh,4-Wheelers,7,Mahindra and Mahindra,474,1550,0.3058064516129032,2
2022-01-01,Chandigarh,4-Wheelers,7,Mercedes-Benz AG,2,1550,0.0012903225806451613,0
2022-01-01,Chandigarh,4-Wheelers,7,PCA Automobiles,0,1550,0.0,0
2022-01-01,Chandigarh,4-Wheelers,7,Tata Motors,1012,1550,0.6529032258064517,5
2022-01-01,Chandigarh,4-Wheelers,7,Volvo Auto India,0,1550,0.0,0
2022-01-01,Chhattisgarh,2-Wheelers,595,AMPERE,4366,30122,0.14494389482770068,86
2022-01-01,Chhattisgarh,2-Wheelers,595,ATHER,1881,30122,0.06244605271894296,37
2022-01-01,Chhattisgarh,2-Wheelers,595,BAJAJ,612,30122,0.020317376004249387,12
2022-01-01,Chhattisgarh,2-Wheelers,595,BEING,1062,30122,0.035256623066197465,21
2022-01-01,Chhattisgarh,2-Wheelers,595,HERO ELECTRIC,8238,30122,0.2734878162140628,163
2022-01-01,Chhattisgarh,2-Wheelers,595,JITENDRA,535,30122,0.01776110484031605,11
2022-01-01,Chhattisgarh,2-Wheelers,595,OKINAWA,5737,30122,0.19045880087643582,113
2022-01-01,Chhattisgarh,2-Wheelers,595,OLA ELECTRIC,1107,30122,0.03675054777239227,22
2022-01-01,Chhattisgarh,2-Wheelers,595,OTHERS,3065,30122,0.10175287165526857,61
2022-01-01,Chhattisgarh,2-Wheelers,595,PURE EV,1691,30122,0.05613837062612044,33
2022-01-01,Chhattisgarh,2-Wheelers,595,REVOLT,673,30122,0.02234247393931346,13
2022-01-01,Chhattisgarh,2-Wheelers,595,TVS,1155,30122,0.03834406745900007,23
2022-01-01,Chhattisgarh,4-Wheelers,11,BMW India,0,1550,0.0,0
2022-01-01,Chhattisgarh,4-Wheelers,11,BYD India,8,1550,0.005161290322580645,0
