date,year,month,maker,vehicle_category,electric_vehicles_sold,cumulative_sales,maker_rank,market_position,leader_gap_pct,performance_vs_avg,market_share_fraction,hhi_index,market_concentration,effective_competitors,market_share_tier,share_change_status,dual_segment_presence,primary_segment,primary_segment_contribution,segment_specialization
2024-03-01,2024,March,Mercedes-Benz AG,4-Wheelers,31,388,9.0,Top 10,99.53,-0.96,0.0035477225909819,0.5891142158744365,Highly Concentrated,1.7,<5%,Slight Gain,0,4-Wheelers,1.0,1.0
2024-03-01,2024,March,Volvo Auto India,4-Wheelers,39,568,8.0,Top 10,99.41,-0.96,0.0044632639047837,0.5891142158744365,Highly Concentrated,1.7,<5%,Slight Loss,0,4-Wheelers,1.0,1.0
2024-03-01,2024,March,KIA Motors,4-Wheelers,26,557,10.0,Top 10,99.61,-0.97,0.0029755092698558,0.5891142158744365,Highly Concentrated,1.7,<5%,Slight Gain,0,4-Wheelers,1.0,1.0
2021-04-01,2021,April,HERO ELECTRIC,2-Wheelers,759,759,3.0,Top 3,39.33,0.6,0.1334153629811917,0.1409603685445024,Unconcentrated,7.1,10-20%,Stable,0,2-Wheelers,1.0,1.0
2021-04-01,2021,April,OKINAWA,2-Wheelers,1251,1251,1.0,Market Leader,0.0,1.64,0.219898048866233,0.1409603685445024,Unconcentrated,7.1,20-30%,Stable,0,2-Wheelers,1.0,1.0
2021-04-01,2021,April,AMPERE,2-Wheelers,751,751,4.0,Top 5,39.97,0.58,0.1320091404464756,0.1409603685445024,Unconcentrated,7.1,10-20%,Stable,0,2-Wheelers,1.0,1.0
2021-04-01,2021,April,ATHER,2-Wheelers,903,903,2.0,Top 3,27.82,0.9,0.1587273686060819,0.1409603685445024,Unconcentrated,7.1,10-20%,Stable,0,2-Wheelers,1.0,1.0
2021-04-01,2021,April,PURE EV,2-Wheelers,581,581,6.0,Top 10,53.56,0.23,0.1021269115837581,0.1409603685445024,Unconcentrated,7.1,10-20%,Stable,0,2-Wheelers,1.0,1.0
2021-04-01,2021,April,TVS,2-Wheelers,302,302,7.0,Top 10,75.86,-0.36,0.0530849006855334,0.1409603685445024,Unconcentrated,7.1,5-10%,Stable,0,2-Wheelers,1.0,1.0
2021-04-01,2021,April,REVOLT,2-Wheelers,138,138,9.0,Top 10,88.97,-0.71,0.024257338723853,0.1409603685445024,Unconcentrated,7.1,<5%,Stable,0,2-Wheelers,1.0,1.0
2021-04-01,2021,April,BAJAJ,2-Wheelers,48,48,10.0,Top 10,96.16,-0.9,0.0084373352082967,0.1409603685445024,Unconcentrated,7.1,<5%,Stable,0,2-Wheelers,1.0,1.0
2021-04-01,2021,April,BEING,2-Wheelers,171,171,8.0,Top 10,86.33,-0.64,0.030058006679557,0.1409603685445024,Unconcentrated,7.1,<5%,Stable,0,2-Wheelers,1.0,1.0
2021-04-01,2021,April,JITENDRA,2-Wheelers,36,36,11.0,Other,97.12,-0.92,0.0063280014062225,0.1409603685445024,Unconcentrated,7.1,<5%,Stable,0,2-Wheelers,1.0,1.0
2021-04-01,2021,April,OTHERS,2-Wheelers,749,749,5.0,Top 5,40.13,0.58,0.1316575848127966,0.1409603685445024,Unconcentrated,7.1,10-20%,Stable,0,2-Wheelers,1.0,1.0
2022-04-01,2022,April,OLA ELECTRIC,2-Wheelers,13601,28002,1.0,Market Leader,0.0,2.32,0.2552979821679962,0.15677030715273027,Moderately Concentrated,6.4,20-30%,Strong Gain,0,2-Wheelers,1.0,1.0
2022-04-01,2022,April,OKINAWA,2-Wheelers,11341,59006,2.0,Top 3,16.62,1.77,0.2128765837634913,0.15677030715273027,Moderately Concentrated,6.4,20-30%,Strong Gain,0,2-Wheelers,1.0,1.0
2022-04-01,2022,April,HERO ELECTRIC,2-Wheelers,6803,76255,4.0,Top 5,49.98,0.66,0.1276959174096668,0.15677030715273027,Moderately Concentrated,6.4,10-20%,Strong Loss,0,2-Wheelers,1.0,1.0
2022-04-01,2022,April,AMPERE,2-Wheelers,6864,32374,3.0,Top 3,49.53,0.67,0.1288409197559831,0.15677030715273027,Moderately Concentrated,6.4,10-20%,Slight Gain,0,2-Wheelers,1.0,1.0
2022-04-01,2022,April,TVS,2-Wheelers,1498,11237,8.0,Top 10,88.99,-0.63,0.0281182543406851,0.15677030715273027,Moderately Concentrated,6.4,<5%,Slight Loss,0,2-Wheelers,1.0,1.0
2022-04-01,2022,April,ATHER,2-Wheelers,2451,22427,6.0,Top 10,81.98,-0.4,0.0460065696855936,0.15677030715273027,Moderately Concentrated,6.4,<5%,Slight Gain,0,2-Wheelers,1.0,1.0
2022-04-01,2022,April,BAJAJ,2-Wheelers,1223,8337,10.0,Top 10,91.01,-0.7,0.0229563585171281,0.15677030715273027,Moderately Concentrated,6.4,<5%,Slight Gain,0,2-Wheelers,1.0,1.0
2022-04-01,2022,April,REVOLT,2-Wheelers,1241,8882,9.0,Top 10,90.88,-0.7,0.0232942280619427,0.15677030715273027,Moderately Concentrated,6.4,<5%,Slight Loss,0,2-Wheelers,1.0,1.0
2022-04-01,2022,April,PURE EV,2-Wheelers,1756,16724,7.0,Top 10,87.09,-0.57,0.0329610511496949,0.15677030715273027,Moderately Concentrated,6.4,<5%,Slight Loss,0,2-Wheelers,1.0,1.0
2022-04-01,2022,April,BEING,2-Wheelers,874,8248,12.0,Other,93.57,-0.79,0.0164054434537775,0.15677030715273027,Moderately Concentrated,6.4,<5%,Slight Loss,0,2-Wheelers,1.0,1.0
2022-04-01,2022,April,JITENDRA,2-Wheelers,940,4815,11.0,Other,93.09,-0.77,0.0176442984514312,0.15677030715273027,Moderately Concentrated,6.4,<5%,Slight Loss,0,2-Wheelers,1.0,1.0
2022-04-01,2022,April,OTHERS,2-Wheelers,4683,29541,5.0,Top 5,65.57,0.14,0.0879023932426091,0.15677030715273027,Moderately Concentrated,6.4,5-10%,Slight Loss,0,2-Wheelers,1.0,1.0
2023-04-01,2023,April,OLA ELECTRIC,2-Wheelers,22548,189532,1.0,Market Leader,0.0,3.39,0.3374741820576525,0.17468856678836628,Moderately Concentrated,5.7,>30%,Strong Gain,0,2-Wheelers,1.0,1.0
2023-04-01,2023,April,TVS,2-Wheelers,8654,100486,3.0,Top 3,61.62,0.68,0.1295237525069596,0.17468856678836628,Moderately Concentrated,5.7,10-20%,Strong Loss,0,2-Wheelers,1.0,1.0
2023-04-01,2023,April,ATHER,2-Wheelers,7707,104604,4.0,Top 5,65.82,0.5,0.1153500763313078,0.17468856678836628,Moderately Concentrated,5.7,10-20%,Strong Loss,0,2-Wheelers,1.0,1.0
2023-04-01,2023,April,BAJAJ,2-Wheelers,4043,43954,6.0,Top 10,82.07,-0.21,0.0605112700930942,0.17468856678836628,Moderately Concentrated,5.7,5-10%,Slight Gain,0,2-Wheelers,1.0,1.0
2023-04-01,2023,April,AMPERE,2-Wheelers,8767,121653,2.0,Top 3,61.12,0.71,0.1312150148172538,0.17468856678836628,Moderately Concentrated,5.7,10-20%,Slight Gain,0,2-Wheelers,1.0,1.0
2023-04-01,2023,April,OKINAWA,2-Wheelers,3179,147789,8.0,Top 10,85.9,-0.38,0.0475798485347382,0.17468856678836628,Moderately Concentrated,5.7,<5%,Slight Loss,0,2-Wheelers,1.0,1.0
2023-04-01,2023,April,HERO ELECTRIC,2-Wheelers,3293,161738,7.0,Top 10,85.4,-0.36,0.0492860777681324,0.17468856678836628,Moderately Concentrated,5.7,<5%,Strong Loss,0,2-Wheelers,1.0,1.0
2023-04-01,2023,April,OKAYA EV,2-Wheelers,1544,14716,9.0,Top 10,93.15,-0.7,0.0231089292663214,0.17468856678836628,Moderately Concentrated,5.7,<5%,Slight Gain,0,2-Wheelers,1.0,1.0
2023-04-01,2023,April,BGAUSS,2-Wheelers,762,762,11.0,Other,96.62,-0.85,0.0114047954021612,0.17468856678836628,Moderately Concentrated,5.7,<5%,Stable,0,2-Wheelers,1.0,1.0
2023-04-01,2023,April,BATTRE ELECTRIC,2-Wheelers,644,644,12.0,Other,97.14,-0.87,0.0096386984763672,0.17468856678836628,Moderately Concentrated,5.7,<5%,Stable,0,2-Wheelers,1.0,1.0
2023-04-01,2023,April,KINETIC GREEN,2-Wheelers,838,838,10.0,Top 10,96.28,-0.84,0.0125422815577573,0.17468856678836628,Moderately Concentrated,5.7,<5%,Stable,0,2-Wheelers,1.0,1.0
2023-04-01,2023,April,REVOLT,2-Wheelers,520,21094,13.0,Other,97.69,-0.9,0.0077828000119735,0.17468856678836628,Moderately Concentrated,5.7,<5%,Slight Loss,0,2-Wheelers,1.0,1.0
2023-04-01,2023,April,OTHERS,2-Wheelers,4315,82126,5.0,Top 5,80.86,-0.16,0.0645822731762804,0.17468856678836628,Moderately Concentrated,5.7,5-10%,Slight Gain,0,2-Wheelers,1.0,1.0
2021-05-01,2021,May,HERO ELECTRIC,2-Wheelers,170,929,3.0,Top 3,34.62,0.64,0.1368760064412238,0.14517906550392715,Unconcentrated,6.9,10-20%,Slight Gain,0,2-Wheelers,1.0,1.0
2021-05-01,2021,May,OKINAWA,2-Wheelers,245,1496,2.0,Top 3,5.77,1.37,0.1972624798711755,0.14517906550392715,Unconcentrated,6.9,10-20%,Strong Loss,0,2-Wheelers,1.0,1.0
2021-05-01,2021,May,AMPERE,2-Wheelers,147,898,5.0,Top 5,43.46,0.42,0.1183574879227053,0.14517906550392715,Unconcentrated,6.9,10-20%,Slight Loss,0,2-Wheelers,1.0,1.0
2021-05-01,2021,May,ATHER,2-Wheelers,160,1063,4.0,Top 5,38.46,0.55,0.1288244766505636,0.14517906550392715,Unconcentrated,6.9,10-20%,Strong Loss,0,2-Wheelers,1.0,1.0
2021-05-01,2021,May,PURE EV,2-Wheelers,122,703,6.0,Top 10,53.08,0.18,0.0982286634460547,0.14517906550392715,Unconcentrated,6.9,5-10%,Slight Loss,0,2-Wheelers,1.0,1.0
2021-05-01,2021,May,TVS,2-Wheelers,9,311,11.0,Other,96.54,-0.91,0.0072463768115942,0.14517906550392715,Unconcentrated,6.9,<5%,Strong Loss,0,2-Wheelers,1.0,1.0
2021-05-01,2021,May,REVOLT,2-Wheelers,42,180,8.0,Top 10,83.85,-0.59,0.0338164251207729,0.14517906550392715,Unconcentrated,6.9,<5%,Slight Gain,0,2-Wheelers,1.0,1.0
2021-05-01,2021,May,BAJAJ,2-Wheelers,20,68,9.0,Top 10,92.31,-0.81,0.0161030595813204,0.14517906550392715,Unconcentrated,6.9,<5%,Slight Gain,0,2-Wheelers,1.0,1.0
2021-05-01,2021,May,BEING,2-Wheelers,54,225,7.0,Top 10,79.23,-0.48,0.0434782608695652,0.14517906550392715,Unconcentrated,6.9,<5%,Slight Gain,0,2-Wheelers,1.0,1.0
2021-05-01,2021,May,JITENDRA,2-Wheelers,13,49,10.0,Top 10,95.0,-0.87,0.0104669887278582,0.14517906550392715,Unconcentrated,6.9,<5%,Slight Gain,0,2-Wheelers,1.0,1.0
2021-05-01,2021,May,OTHERS,2-Wheelers,260,1009,1.0,Market Leader,0.0,1.51,0.2093397745571658,0.14517906550392715,Unconcentrated,6.9,20-30%,Strong Gain,0,2-Wheelers,1.0,1.0
2022-05-01,2022,May,OLA ELECTRIC,2-Wheelers,9266,37268,2.0,Top 3,10.39,1.84,0.2184656009808082,0.15128379662748065,Moderately Concentrated,6.6,20-30%,Strong Loss,0,2-Wheelers,1.0,1.0
2022-05-01,2022,May,OKINAWA,2-Wheelers,10340,69346,1.0,Market Leader,0.0,2.17,0.2437874286792097,0.15128379662748065,Moderately Concentrated,6.6,20-30%,Strong Gain,0,2-Wheelers,1.0,1.0
2022-05-01,2022,May,HERO ELECTRIC,2-Wheelers,2970,79225,6.0,Top 10,71.28,-0.09,0.0700240486631772,0.15128379662748065,Moderately Concentrated,6.6,5-10%,Strong Loss,0,2-Wheelers,1.0,1.0
2022-05-01,2022,May,AMPERE,2-Wheelers,6176,38550,3.0,Top 3,40.27,0.89,0.1456122978261894,0.15128379662748065,Moderately Concentrated,6.6,10-20%,Slight Gain,0,2-Wheelers,1.0,1.0
2022-05-01,2022,May,TVS,2-Wheelers,478,11715,12.0,Other,95.38,-0.85,0.0112698637242419,0.15128379662748065,Moderately Concentrated,6.6,<5%,Slight Loss,0,2-Wheelers,1.0,1.0
2022-05-01,2022,May,ATHER,2-Wheelers,3337,25764,5.0,Top 5,67.73,0.02,0.0786768519828358,0.15128379662748065,Moderately Concentrated,6.6,5-10%,Strong Gain,0,2-Wheelers,1.0,1.0
2022-05-01,2022,May,BAJAJ,2-Wheelers,1812,10149,7.0,Top 10,82.48,-0.44,0.0427217428207667,0.15128379662748065,Moderately Concentrated,6.6,<5%,Slight Gain,0,2-Wheelers,1.0,1.0
2022-05-01,2022,May,OKAYA EV,2-Wheelers,19,19,13.0,Other,99.82,-0.99,0.0004479652944782,0.15128379662748065,Moderately Concentrated,6.6,<5%,Slight Gain,0,2-Wheelers,1.0,1.0
2022-05-01,2022,May,REVOLT,2-Wheelers,1589,10471,8.0,Top 10,84.63,-0.51,0.0374640448908379,0.15128379662748065,Moderately Concentrated,6.6,<5%,Slight Gain,0,2-Wheelers,1.0,1.0
2022-05-01,2022,May,PURE EV,2-Wheelers,1464,18188,9.0,Top 10,85.84,-0.55,0.0345169047955863,0.15128379662748065,Moderately Concentrated,6.6,<5%,Slight Gain,0,2-Wheelers,1.0,1.0
2022-05-01,2022,May,BEING,2-Wheelers,862,9110,10.0,Top 10,91.66,-0.74,0.0203234780968548,0.15128379662748065,Moderately Concentrated,6.6,<5%,Slight Gain,0,2-Wheelers,1.0,1.0
2022-05-01,2022,May,JITENDRA,2-Wheelers,646,5461,11.0,Other,93.75,-0.8,0.0152308200122601,0.15128379662748065,Moderately Concentrated,6.6,<5%,Slight Loss,0,2-Wheelers,1.0,1.0
2022-05-01,2022,May,OTHERS,2-Wheelers,3455,32996,4.0,Top 5,66.59,0.06,0.0814589522327533,0.15128379662748065,Moderately Concentrated,6.6,5-10%,Slight Loss,0,2-Wheelers,1.0,1.0
2023-05-01,2023,May,OLA ELECTRIC,2-Wheelers,29447,218979,1.0,Market Leader,0.0,2.63,0.2794973281319703,0.16189766092205765,Moderately Concentrated,6.2,20-30%,Strong Loss,0,2-Wheelers,1.0,1.0
2023-05-01,2023,May,TVS,2-Wheelers,20188,120674,2.0,Top 3,31.44,1.49,0.1916151750714238,0.16189766092205765,Moderately Concentrated,6.2,10-20%,Strong Gain,0,2-Wheelers,1.0,1.0
2023-05-01,2023,May,ATHER,2-Wheelers,15243,119847,3.0,Top 3,48.24,0.88,0.1446795182095162,0.16189766092205765,Moderately Concentrated,6.2,10-20%,Strong Gain,0,2-Wheelers,1.0,1.0
2023-05-01,2023,May,BAJAJ,2-Wheelers,9976,53930,5.0,Top 5,66.12,0.23,0.0946875860170657,0.16189766092205765,Moderately Concentrated,6.2,5-10%,Strong Gain,0,2-Wheelers,1.0,1.0
2023-05-01,2023,May,AMPERE,2-Wheelers,10659,132312,4.0,Top 5,63.8,0.32,0.1011703066716022,0.16189766092205765,Moderately Concentrated,6.2,10-20%,Strong Loss,0,2-Wheelers,1.0,1.0
2023-05-01,2023,May,OKINAWA,2-Wheelers,2873,150662,8.0,Top 10,90.24,-0.65,0.0272691895175451,0.16189766092205765,Moderately Concentrated,6.2,<5%,Strong Loss,0,2-Wheelers,1.0,1.0
2023-05-01,2023,May,HERO ELECTRIC,2-Wheelers,2085,163823,9.0,Top 10,92.92,-0.74,0.0197898573421794,0.16189766092205765,Moderately Concentrated,6.2,<5%,Strong Loss,0,2-Wheelers,1.0,1.0
2023-05-01,2023,May,OKAYA EV,2-Wheelers,3831,18547,7.0,Top 10,86.99,-0.53,0.0363620832028246,0.16189766092205765,Moderately Concentrated,6.2,<5%,Slight Gain,0,2-Wheelers,1.0,1.0
2023-05-01,2023,May,BGAUSS,2-Wheelers,1792,2554,10.0,Top 10,93.91,-0.78,0.0170088366221513,0.16189766092205765,Moderately Concentrated,6.2,<5%,Slight Gain,0,2-Wheelers,1.0,1.0
2023-05-01,2023,May,BATTRE ELECTRIC,2-Wheelers,1185,1829,11.0,Other,95.98,-0.85,0.0112474728779293,0.16189766092205765,Moderately Concentrated,6.2,<5%,Slight Gain,0,2-Wheelers,1.0,1.0
2023-05-01,2023,May,KINETIC GREEN,2-Wheelers,886,1724,12.0,Other,96.99,-0.89,0.0084095029281395,0.16189766092205765,Moderately Concentrated,6.2,<5%,Slight Loss,0,2-Wheelers,1.0,1.0
2023-05-01,2023,May,REVOLT,2-Wheelers,565,21659,13.0,Other,98.08,-0.93,0.0053627191358903,0.16189766092205765,Moderately Concentrated,6.2,<5%,Slight Loss,0,2-Wheelers,1.0,1.0
2023-05-01,2023,May,OTHERS,2-Wheelers,6627,88753,6.0,Top 10,77.5,-0.18,0.0629004242717617,0.16189766092205765,Moderately Concentrated,6.2,5-10%,Slight Loss,0,2-Wheelers,1.0,1.0
2021-06-01,2021,June,HERO ELECTRIC,2-Wheelers,1355,2284,1.0,Market Leader,0.0,2.48,0.2902120368387235,0.16734029643991447,Moderately Concentrated,6.0,20-30%,Strong Gain,0,2-Wheelers,1.0,1.0
2021-06-01,2021,June,OKINAWA,2-Wheelers,984,2480,2.0,Top 3,27.38,1.53,0.210751766973656,0.16734029643991447,Moderately Concentrated,6.0,20-30%,Slight Gain,0,2-Wheelers,1.0,1.0
2021-06-01,2021,June,AMPERE,2-Wheelers,299,1197,6.0,Top 10,77.93,-0.23,0.064039408866995,0.16734029643991447,Moderately Concentrated,6.0,5-10%,Strong Loss,0,2-Wheelers,1.0,1.0
2021-06-01,2021,June,ATHER,2-Wheelers,320,1383,5.0,Top 5,76.38,-0.18,0.0685371599914328,0.16734029643991447,Moderately Concentrated,6.0,5-10%,Strong Loss,0,2-Wheelers,1.0,1.0
2021-06-01,2021,June,PURE EV,2-Wheelers,460,1163,4.0,Top 5,66.05,0.18,0.0985221674876847,0.16734029643991447,Moderately Concentrated,6.0,5-10%,Slight Gain,0,2-Wheelers,1.0,1.0
2021-06-01,2021,June,TVS,2-Wheelers,208,519,7.0,Top 10,84.65,-0.47,0.0445491539944313,0.16734029643991447,Moderately Concentrated,6.0,<5%,Strong Gain,0,2-Wheelers,1.0,1.0
2021-06-01,2021,June,REVOLT,2-Wheelers,59,239,10.0,Top 10,95.65,-0.85,0.0126365388734204,0.16734029643991447,Moderately Concentrated,6.0,<5%,Strong Loss,0,2-Wheelers,1.0,1.0
2021-06-01,2021,June,BAJAJ,2-Wheelers,176,244,9.0,Top 10,87.01,-0.55,0.037695437995288,0.16734029643991447,Moderately Concentrated,6.0,<5%,Strong Gain,0,2-Wheelers,1.0,1.0
2021-06-01,2021,June,BEING,2-Wheelers,198,423,8.0,Top 10,85.39,-0.49,0.042407367744699,0.16734029643991447,Moderately Concentrated,6.0,<5%,Slight Loss,0,2-Wheelers,1.0,1.0
2021-06-01,2021,June,JITENDRA,2-Wheelers,43,92,11.0,Other,96.83,-0.89,0.0092096808738487,0.16734029643991447,Moderately Concentrated,6.0,<5%,Slight Loss,0,2-Wheelers,1.0,1.0
2021-06-01,2021,June,OTHERS,2-Wheelers,567,1576,3.0,Top 3,58.15,0.46,0.12143928035982,0.16734029643991447,Moderately Concentrated,6.0,10-20%,Strong Loss,0,2-Wheelers,1.0,1.0
2022-06-01,2022,June,OLA ELECTRIC,2-Wheelers,5897,43165,4.0,Top 5,21.94,0.73,0.1328721750298551,0.11717134576927907,Unconcentrated,8.5,10-20%,Strong Loss,0,2-Wheelers,1.0,1.0
2022-06-01,2022,June,OKINAWA,2-Wheelers,7554,76900,1.0,Market Leader,0.0,1.21,0.1702079718798585,0.11717134576927907,Unconcentrated,8.5,10-20%,Strong Loss,0,2-Wheelers,1.0,1.0
2022-06-01,2022,June,HERO ELECTRIC,2-Wheelers,6836,86061,3.0,Top 3,9.5,1.0,0.1540298776503458,0.11717134576927907,Unconcentrated,8.5,10-20%,Strong Gain,0,2-Wheelers,1.0,1.0
2022-06-01,2022,June,AMPERE,2-Wheelers,6919,45469,2.0,Top 3,8.41,1.03,0.1559000473175458,0.11717134576927907,Unconcentrated,8.5,10-20%,Slight Gain,0,2-Wheelers,1.0,1.0
2022-06-01,2022,June,TVS,2-Wheelers,1983,13698,8.0,Top 10,73.75,-0.42,0.0446812825308127,0.11717134576927907,Unconcentrated,8.5,<5%,Strong Gain,0,2-Wheelers,1.0,1.0
2022-06-01,2022,June,ATHER,2-Wheelers,3829,29593,5.0,Top 5,49.31,0.12,0.0862756585025123,0.11717134576927907,Unconcentrated,8.5,5-10%,Slight Gain,0,2-Wheelers,1.0,1.0
2022-06-01,2022,June,BAJAJ,2-Wheelers,1824,11973,9.0,Top 10,75.85,-0.47,0.0410986683490682,0.11717134576927907,Unconcentrated,8.5,<5%,Slight Loss,0,2-Wheelers,1.0,1.0
2022-06-01,2022,June,OKAYA EV,2-Wheelers,760,779,12.0,Other,89.94,-0.78,0.0171244451454451,0.11717134576927907,Unconcentrated,8.5,<5%,Slight Gain,0,2-Wheelers,1.0,1.0
2022-06-01,2022,June,REVOLT,2-Wheelers,2423,12894,7.0,Top 10,67.92,-0.29,0.0545954349834388,0.11717134576927907,Unconcentrated,8.5,5-10%,Slight Gain,0,2-Wheelers,1.0,1.0
2022-06-01,2022,June,PURE EV,2-Wheelers,1125,19313,10.0,Top 10,85.11,-0.67,0.0253486852481917,0.11717134576927907,Unconcentrated,8.5,<5%,Slight Loss,0,2-Wheelers,1.0,1.0
2022-06-01,2022,June,BEING,2-Wheelers,1005,10115,11.0,Other,86.7,-0.71,0.0226448254883846,0.11717134576927907,Unconcentrated,8.5,<5%,Slight Gain,0,2-Wheelers,1.0,1.0
2022-06-01,2022,June,JITENDRA,2-Wheelers,568,6029,13.0,Other,92.48,-0.83,0.0127982695297537,0.11717134576927907,Unconcentrated,8.5,<5%,Slight Loss,0,2-Wheelers,1.0,1.0
2022-06-01,2022,June,OTHERS,2-Wheelers,3658,36654,6.0,Top 10,51.58,0.07,0.0824226583447871,0.11717134576927907,Unconcentrated,8.5,5-10%,Slight Gain,0,2-Wheelers,1.0,1.0
2023-06-01,2023,June,OLA ELECTRIC,2-Wheelers,17768,236747,1.0,Market Leader,0.0,4.04,0.3876006195327327,0.21096778938870242,Moderately Concentrated,4.7,>30%,Strong Gain,0,2-Wheelers,1.0,1.0
2023-06-01,2023,June,TVS,2-Wheelers,7772,128446,2.0,Top 3,56.26,1.2,0.1695425492463078,0.21096778938870242,Moderately Concentrated,4.7,10-20%,Strong Loss,0,2-Wheelers,1.0,1.0
2023-06-01,2023,June,ATHER,2-Wheelers,4547,124394,3.0,Top 3,74.41,0.29,0.09919068083157,0.21096778938870242,Moderately Concentrated,4.7,5-10%,Strong Loss,0,2-Wheelers,1.0,1.0
2023-06-01,2023,June,BAJAJ,2-Wheelers,2975,56905,6.0,Top 10,83.26,-0.16,0.0648982352042931,0.21096778938870242,Moderately Concentrated,4.7,5-10%,Strong Loss,0,2-Wheelers,1.0,1.0
2023-06-01,2023,June,AMPERE,2-Wheelers,3006,135318,5.0,Top 5,83.08,-0.15,0.0655744857223882,0.21096778938870242,Moderately Concentrated,4.7,5-10%,Strong Loss,0,2-Wheelers,1.0,1.0
2023-06-01,2023,June,OKINAWA,2-Wheelers,2588,153250,7.0,Top 10,85.43,-0.27,0.0564560109945245,0.21096778938870242,Moderately Concentrated,4.7,5-10%,Strong Gain,0,2-Wheelers,1.0,1.0
2023-06-01,2023,June,HERO ELECTRIC,2-Wheelers,1123,164946,8.0,Top 10,93.68,-0.68,0.024497720381318,0.21096778938870242,Moderately Concentrated,4.7,<5%,Slight Gain,0,2-Wheelers,1.0,1.0
2023-06-01,2023,June,OKAYA EV,2-Wheelers,419,18966,10.0,Top 10,97.64,-0.88,0.0091402892607054,0.21096778938870242,Moderately Concentrated,4.7,<5%,Strong Loss,0,2-Wheelers,1.0,1.0
2023-06-01,2023,June,BGAUSS,2-Wheelers,189,2743,12.0,Other,98.94,-0.95,0.0041229467070962,0.21096778938870242,Moderately Concentrated,4.7,<5%,Slight Loss,0,2-Wheelers,1.0,1.0
2023-06-01,2023,June,BATTRE ELECTRIC,2-Wheelers,82,1911,13.0,Other,99.54,-0.98,0.0017887916930258,0.21096778938870242,Moderately Concentrated,4.7,<5%,Slight Loss,0,2-Wheelers,1.0,1.0
2023-06-01,2023,June,KINETIC GREEN,2-Wheelers,201,1925,11.0,Other,98.87,-0.94,0.0043847211011976,0.21096778938870242,Moderately Concentrated,4.7,<5%,Slight Loss,0,2-Wheelers,1.0,1.0
2023-06-01,2023,June,REVOLT,2-Wheelers,705,22364,9.0,Top 10,96.03,-0.8,0.0153792456534543,0.21096778938870242,Moderately Concentrated,4.7,<5%,Slight Gain,0,2-Wheelers,1.0,1.0
2023-06-01,2023,June,OTHERS,2-Wheelers,4466,93219,4.0,Top 5,74.86,0.27,0.0974237036713858,0.21096778938870242,Moderately Concentrated,4.7,5-10%,Strong Gain,0,2-Wheelers,1.0,1.0
2021-07-01,2021,July,HERO ELECTRIC,2-Wheelers,4557,6841,1.0,Market Leader,0.0,2.73,0.3105069501226492,0.16794312524379593,Moderately Concentrated,6.0,>30%,Strong Gain,0,2-Wheelers,1.0,1.0
2021-07-01,2021,July,OKINAWA,2-Wheelers,2633,5113,2.0,Top 3,42.22,1.15,0.1794085581902425,0.16794312524379593,Moderately Concentrated,6.0,10-20%,Strong Loss,0,2-Wheelers,1.0,1.0
2021-07-01,2021,July,AMPERE,2-Wheelers,663,1860,7.0,Top 10,85.45,-0.46,0.0451757972199509,0.16794312524379593,Moderately Concentrated,6.0,<5%,Slight Loss,0,2-Wheelers,1.0,1.0
2021-07-01,2021,July,ATHER,2-Wheelers,1799,3182,3.0,Top 3,60.52,0.47,0.1225810847642409,0.16794312524379593,Moderately Concentrated,6.0,10-20%,Strong Gain,0,2-Wheelers,1.0,1.0
2021-07-01,2021,July,PURE EV,2-Wheelers,1417,2580,4.0,Top 5,68.9,0.16,0.0965521940583265,0.16794312524379593,Moderately Concentrated,6.0,5-10%,Slight Loss,0,2-Wheelers,1.0,1.0
2021-07-01,2021,July,TVS,2-Wheelers,648,1167,8.0,Top 10,85.78,-0.47,0.044153720359771,0.16794312524379593,Moderately Concentrated,6.0,<5%,Slight Loss,0,2-Wheelers,1.0,1.0
2021-07-01,2021,July,REVOLT,2-Wheelers,321,560,10.0,Top 10,92.96,-0.74,0.0218724448078495,0.16794312524379593,Moderately Concentrated,6.0,<5%,Slight Gain,0,2-Wheelers,1.0,1.0
2021-07-01,2021,July,BAJAJ,2-Wheelers,730,974,6.0,Top 10,83.98,-0.4,0.0497410738620877,0.16794312524379593,Moderately Concentrated,6.0,<5%,Slight Gain,0,2-Wheelers,1.0,1.0
2021-07-01,2021,July,BEING,2-Wheelers,494,917,9.0,Top 10,89.16,-0.6,0.0336603979285908,0.16794312524379593,Moderately Concentrated,6.0,<5%,Slight Loss,0,2-Wheelers,1.0,1.0
2021-07-01,2021,July,JITENDRA,2-Wheelers,212,304,11.0,Other,95.35,-0.83,0.014445352957209,0.16794312524379593,Moderately Concentrated,6.0,<5%,Slight Gain,0,2-Wheelers,1.0,1.0
2021-07-01,2021,July,OTHERS,2-Wheelers,1202,2778,5.0,Top 5,73.62,-0.02,0.0819024257290814,0.16794312524379593,Moderately Concentrated,6.0,5-10%,Strong Loss,0,2-Wheelers,1.0,1.0
2022-07-01,2022,July,OLA ELECTRIC,2-Wheelers,3864,47029,5.0,Top 5,58.6,0.08,0.082911338082568,0.12347838203113173,Unconcentrated,8.1,5-10%,Strong Loss,0,2-Wheelers,1.0,1.0
2022-07-01,2022,July,OKINAWA,2-Wheelers,8394,85294,2.0,Top 3,10.07,1.34,0.1801132949961376,0.12347838203113173,Unconcentrated,8.1,10-20%,Slight Gain,0,2-Wheelers,1.0,1.0
